provider_name,dba_name,holding_company_name,holding_company_final,State,technology_code,Consumer,max_advertised_downstream_speed_mbps,max_advertised_upstream_speed_mbps,zip_code,connection_type,hso_provider,Price
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35906,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35005,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35673,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35184,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35068,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35748,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35186,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35490,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35462,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35503,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36732,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35905,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36091,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36064,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36268,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35550,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35614,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35042,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35172,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36093,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36107,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35824,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35672,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36784,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36756,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35541,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35046,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35062,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36521,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35470,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36862,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36016,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35670,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35646,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35072,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35980,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35620,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36271,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35178,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36043,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35146,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35622,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35654,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35474,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35956,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35033,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35581,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35546,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35151,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35579,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35754,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35014,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,35769,,earthlink,
Earthlink,Earthlink,Earthlink,Earthlink,,,1,,,36866,,earthlink,
